TheTime,HNET_CBH_HMP60_Flag,HNET_CBH_HMP60_Temp_C,HNET_CBH_HMP60_RH_pct,HNET_CBH_RMY_Flag,HNET_CBH_RMY_WD_deg,HNET_CBH_RMY_WS_ms
43186.30619022,1.000000,22.50000,84.47266,1.000000,126.1000,2.480000
43186.30630613,1.000000,22.50000,84.47266,1.000000,133.2000,2.700000
43186.30642205,1.000000,22.50000,83.98438,1.000000,123.3000,2.340000
43186.30653797,1.000000,22.50000,84.47266,1.000000,127.6000,2.040000
43186.30665388,1.000000,22.50000,84.47266,1.000000,151.1000,1.770000
43186.30676980,1.000000,22.50000,84.47266,1.000000,153.6000,3.020000
43186.30688572,1.000000,22.50000,84.47266,1.000000,145.5000,3.230000
43186.30700141,1.000000,22.50000,84.47266,1.000000,143.0000,2.510000
43186.30711733,1.000000,22.98828,84.47266,1.000000,146.5000,2.490000
43186.30723325,1.000000,22.50000,84.47266,1.000000,115.6000,2.610000
43186.30734916,1.000000,22.98828,84.47266,1.000000,117.2000,2.880000
43186.30746508,1.000000,22.50000,84.47266,1.000000,155.7000,1.920000
43186.30758118,1.000000,22.50000,84.47266,1.000000,137.6000,1.960000
43186.30769709,1.000000,22.50000,84.47266,1.000000,154.4000,2.240000
43186.30781301,1.000000,22.50000,84.96094,1.000000,130.1000,1.370000
43186.30792893,1.000000,22.98828,84.47266,1.000000,136.3000,1.690000
43186.30804484,1.000000,22.98828,84.47266,1.000000,139.9000,1.630000
43186.30816076,1.000000,22.98828,84.47266,1.000000,152.3000,1.420000
43186.30827668,1.000000,22.50000,84.96094,1.000000,135.1000,2.350000
43186.30839259,1.000000,22.98828,84.47266,1.000000,145.1000,1.160000
43186.30850851,1.000000,22.01172,84.47266,1.000000,141.3000,2.810000
43186.30862443,1.000000,22.50000,83.98438,1.000000,134.0000,3.240000
43186.30874034,1.000000,22.98828,84.47266,1.000000,133.5000,2.900000
43186.30885626,1.000000,22.50000,84.47266,1.000000,132.3000,3.010000
43186.30897218,1.000000,22.98828,84.47266,1.000000,141.5000,3.270000
43186.30908809,1.000000,22.50000,84.96094,1.000000,141.8000,3.120000
43186.30920401,1.000000,22.50000,84.47266,1.000000,129.2000,2.620000
43186.30931993,1.000000,22.98828,84.96094,1.000000,137.7000,2.210000
43186.30943584,1.000000,22.50000,84.47266,1.000000,134.4000,2.670000
43186.30955176,1.000000,22.50000,83.98438,1.000000,141.5000,2.530000
43186.30966804,1.000000,22.50000,83.98438,1.000000,143.0000,2.470000
43186.30978395,1.000000,22.98828,84.96094,1.000000,138.3000,2.560000
43186.30989987,1.000000,22.50000,84.96094,1.000000,110.5000,2.570000
43186.31001579,1.000000,22.50000,84.47266,1.000000,107.3000,2.080000
43186.31013170,1.000000,22.50000,84.47266,1.000000,123.5000,2.170000
43186.31024762,1.000000,22.98828,84.47266,1.000000,131.7000,2.500000
43186.31036354,1.000000,22.50000,84.47266,1.000000,146.9000,1.530000
43186.31047945,1.000000,22.50000,84.47266,1.000000,135.6000,1.680000
43186.31059537,1.000000,22.98828,84.47266,1.000000,164.8000,2.470000
43186.31071129,1.000000,22.50000,84.96094,1.000000,143.0000,2.740000
43186.31082720,1.000000,22.50000,84.47266,1.000000,130.8000,3.170000
43186.31094312,1.000000,22.98828,83.98438,1.000000,132.6000,2.110000
43186.31105904,1.000000,22.50000,84.47266,1.000000,166.5000,2.660000
43186.31117495,1.000000,22.98828,83.98438,1.000000,150.7000,2.210000
43186.31129087,1.000000,22.98828,84.47266,1.000000,143.8000,2.940000
43186.31140679,1.000000,22.98828,84.47266,1.000000,120.3000,2.740000
43186.31152270,1.000000,22.98828,84.47266,1.000000,117.2000,2.290000
43186.31163862,1.000000,22.50000,84.47266,1.000000,110.4000,1.840000
43186.31175454,1.000000,22.50000,84.47266,1.000000,124.2000,1.720000
43186.31187045,1.000000,22.98828,84.47266,1.000000,106.9000,1.800000
43186.31198637,1.000000,22.50000,84.47266,1.000000,119.1000,2.540000
43186.31210229,1.000000,22.50000,84.47266,1.000000,140.3000,3.340000
43186.31221820,1.000000,22.98828,84.47266,1.000000,116.1000,3.820000
43186.31233412,1.000000,22.98828,84.47266,1.000000,116.0000,3.550000
43186.31245004,1.000000,22.50000,84.47266,1.000000,123.9000,3.020000
43186.31256595,1.000000,22.50000,83.98438,1.000000,125.0000,2.420000
43186.31268187,1.000000,22.50000,83.98438,1.000000,135.2000,4.110000
43186.31279779,1.000000,22.50000,84.47266,1.000000,141.7000,3.830000
43186.31291370,1.000000,22.50000,84.47266,1.000000,157.4000,2.280000
43186.31302962,1.000000,22.50000,83.98438,1.000000,128.3000,2.300000
43186.31314554,1.000000,22.50000,84.47266,1.000000,110.2000,2.080000
43186.31326145,1.000000,22.50000,84.47266,1.000000,107.8000,2.730000
43186.31337737,1.000000,22.98828,84.47266,1.000000,115.6000,1.460000
43186.31349329,1.000000,22.98828,84.47266,1.000000,110.5000,0.9300000
43186.31360920,1.000000,22.50000,84.47266,1.000000,67.50000,1.620000
43186.31372512,1.000000,22.50000,84.47266,1.000000,37.90000,0.9900000
43186.31384104,1.000000,22.98828,84.47266,1.000000,137.9000,1.450000
43186.31395695,1.000000,22.98828,83.98438,1.000000,121.0000,2.600000
43186.31407287,1.000000,22.50000,84.47266,1.000000,110.5000,2.180000
43186.31418879,1.000000,22.98828,83.98438,1.000000,167.3000,2.460000
43186.31430470,1.000000,22.98828,83.98438,1.000000,185.0000,1.310000
43186.31442062,1.000000,22.50000,83.49609,1.000000,148.9000,0.8300000
43186.31453654,1.000000,22.98828,83.98438,1.000000,153.9000,2.140000
43186.31465245,1.000000,22.98828,83.98438,1.000000,165.4000,2.170000
43186.31476837,1.000000,22.98828,83.98438,1.000000,135.8000,2.240000
43186.31488429,1.000000,22.98828,83.49609,1.000000,148.6000,3.870000
43186.31500020,1.000000,22.98828,83.49609,1.000000,139.2000,3.550000
43186.31511612,1.000000,22.98828,83.98438,1.000000,104.9000,2.650000
43186.31523204,1.000000,22.98828,83.98438,1.000000,154.9000,2.510000
43186.31534813,1.000000,22.98828,83.49609,1.000000,132.1000,1.610000
43186.31546405,1.000000,22.50000,83.49609,1.000000,142.3000,2.790000
43186.31557997,1.000000,22.98828,83.98438,1.000000,112.1000,2.430000
43186.31569588,1.000000,22.98828,83.98438,1.000000,26.30000,0.4300000
43186.31581180,1.000000,22.98828,83.49609,1.000000,117.3000,2.330000
43186.31592772,1.000000,22.98828,83.00781,1.000000,121.9000,4.540000
43186.31604363,1.000000,22.98828,83.49609,1.000000,129.7000,2.800000
43186.31615955,1.000000,22.98828,83.00781,1.000000,123.5000,2.710000
43186.31627547,1.000000,22.98828,83.49609,1.000000,140.5000,2.610000
43186.31639138,1.000000,22.98828,83.00781,1.000000,128.5000,2.810000
43186.31650730,1.000000,22.98828,83.00781,1.000000,161.2000,1.590000
43186.31662322,1.000000,22.50000,83.00781,1.000000,111.0000,1.910000
43186.31673913,1.000000,22.50000,83.49609,1.000000,88.80000,1.230000
43186.31685505,1.000000,23.47656,83.49609,1.000000,143.7000,2.660000
43186.31697097,1.000000,22.50000,83.00781,1.000000,96.70000,2.050000
43186.31708688,1.000000,22.98828,83.00781,1.000000,117.7000,2.360000
43186.31720280,1.000000,22.98828,83.00781,1.000000,120.8000,3.480000
43186.31731872,1.000000,23.47656,82.51953,1.000000,130.0000,3.600000
43186.31743463,1.000000,22.98828,83.00781,1.000000,133.2000,0.7100000
43186.31755055,1.000000,23.47656,83.00781,1.000000,158.2000,4.560000
43186.31766625,1.000000,22.98828,82.03125,1.000000,140.0000,5.120000
43186.31778217,1.000000,22.98828,82.51953,1.000000,144.6000,3.700000
43186.31789809,1.000000,22.98828,82.51953,1.000000,128.8000,3.970000
43186.31801400,1.000000,22.98828,82.03125,1.000000,136.3000,5.100000
43186.31812992,1.000000,22.50000,82.03125,1.000000,102.3000,3.220000
43186.31824584,1.000000,22.98828,81.54297,1.000000,65.10000,2.670000
43186.31836175,1.000000,22.98828,82.51953,1.000000,77.50000,1.540000
43186.31847767,1.000000,22.98828,82.51953,1.000000,95.00000,2.130000
43186.31859359,1.000000,22.98828,82.51953,1.000000,126.8000,2.890000
43186.31870950,1.000000,23.47656,82.51953,1.000000,91.60000,1.670000
43186.31882542,1.000000,23.47656,83.00781,1.000000,101.8000,1.970000
43186.31894134,1.000000,23.47656,82.51953,1.000000,113.2000,4.580000
43186.31905725,1.000000,22.98828,82.03125,1.000000,120.6000,3.490000
43186.31917317,1.000000,22.98828,82.03125,1.000000,122.7000,3.860000
43186.31928909,1.000000,23.47656,82.03125,1.000000,116.5000,2.980000
43186.31940500,1.000000,23.47656,82.03125,1.000000,56.00000,0.5800000
43186.31952092,1.000000,22.98828,82.03125,1.000000,126.4000,3.170000
43186.31963684,1.000000,22.98828,82.51953,1.000000,130.4000,5.590000
43186.31975275,1.000000,23.47656,81.54297,1.000000,117.6000,4.980000
43186.31986867,1.000000,23.47656,81.54297,1.000000,141.5000,4.260000
43186.31998459,1.000000,23.47656,81.54297,1.000000,121.9000,4.500000
43186.32010050,1.000000,23.47656,81.54297,1.000000,102.7000,4.390000
43186.32021642,1.000000,22.98828,81.05469,1.000000,135.3000,3.410000
43186.32033234,1.000000,22.98828,82.03125,1.000000,137.3000,4.080000
43186.32044825,1.000000,22.98828,81.54297,1.000000,122.1000,3.950000
43186.32056417,1.000000,23.47656,81.54297,1.000000,100.1000,3.670000
43186.32068009,1.000000,22.98828,81.54297,1.000000,136.6000,2.320000
43186.32079600,1.000000,22.98828,81.54297,1.000000,121.8000,4.050000
43186.32091192,1.000000,23.47656,81.54297,1.000000,120.1000,2.890000
43186.32102784,1.000000,22.98828,81.54297,1.000000,129.6000,2.190000
43186.32114375,1.000000,23.47656,82.03125,1.000000,128.7000,2.340000
43186.32125967,1.000000,22.98828,81.54297,1.000000,112.0000,2.890000
43186.32137559,1.000000,22.98828,82.03125,1.000000,134.0000,3.720000
43186.32149150,1.000000,23.47656,82.03125,1.000000,116.9000,3.800000
43186.32160742,1.000000,22.98828,81.54297,1.000000,131.3000,3.190000
43186.32172334,1.000000,22.98828,81.54297,1.000000,129.7000,4.020000
43186.32183925,1.000000,22.98828,81.05469,1.000000,143.0000,4.170000
43186.32195517,1.000000,22.98828,81.54297,1.000000,138.1000,3.110000
43186.32207109,1.000000,23.47656,81.05469,1.000000,128.7000,3.790000
43186.32218700,1.000000,22.98828,81.54297,1.000000,118.3000,2.170000
43186.32230292,1.000000,23.47656,82.03125,1.000000,141.4000,2.560000
43186.32241884,1.000000,22.98828,81.54297,1.000000,138.3000,3.050000
43186.32253475,1.000000,23.47656,81.54297,1.000000,140.1000,3.140000
43186.32265067,1.000000,23.47656,81.54297,1.000000,132.3000,3.360000
43186.32276659,1.000000,22.98828,81.05469,1.000000,148.3000,2.880000
43186.32288287,1.000000,22.98828,80.56641,1.000000,126.2000,4.490000
43186.32299878,1.000000,22.98828,81.05469,1.000000,118.2000,3.150000
43186.32311470,1.000000,23.47656,81.54297,1.000000,142.9000,3.840000
43186.32323062,1.000000,23.47656,81.54297,1.000000,142.1000,4.520000
43186.32334653,1.000000,23.47656,81.05469,1.000000,108.1000,5.070000
43186.32346245,1.000000,23.47656,81.05469,1.000000,90.80000,0.9400000
43186.32357837,1.000000,23.47656,80.56641,1.000000,105.3000,2.480000
43186.32369428,1.000000,22.98828,80.56641,1.000000,119.6000,2.860000
43186.32381020,1.000000,23.47656,81.05469,1.000000,164.3000,3.510000
43186.32392612,1.000000,23.47656,81.05469,1.000000,146.6000,4.460000
43186.32404203,1.000000,23.47656,81.05469,1.000000,176.5000,4.150000
43186.32415795,1.000000,23.47656,80.56641,1.000000,134.1000,3.180000
43186.32427387,1.000000,23.47656,81.05469,1.000000,154.1000,2.290000
43186.32438978,1.000000,22.98828,81.05469,1.000000,132.7000,3.790000
43186.32450570,1.000000,23.96484,81.05469,1.000000,157.3000,4.460000
43186.32462162,1.000000,23.47656,80.56641,1.000000,152.5000,4.230000
43186.32473753,1.000000,23.47656,80.56641,1.000000,131.2000,4.850000
43186.32485345,1.000000,23.47656,80.56641,1.000000,160.7000,3.620000
43186.32496937,1.000000,22.98828,80.56641,1.000000,141.0000,4.380000
43186.32508528,1.000000,23.47656,80.56641,1.000000,130.9000,4.060000
43186.32520120,1.000000,23.47656,80.56641,1.000000,117.6000,3.270000
43186.32531712,1.000000,22.98828,80.56641,1.000000,67.80000,4.600000
43186.32543303,1.000000,23.47656,81.05469,1.000000,136.5000,2.440000
43186.32554895,1.000000,23.47656,80.56641,1.000000,127.3000,2.390000
43186.32566487,1.000000,23.47656,81.05469,1.000000,133.4000,2.860000
43186.32578078,1.000000,23.47656,80.56641,1.000000,104.4000,2.800000
43186.32589670,1.000000,22.98828,81.05469,1.000000,142.7000,3.850000
43186.32601262,1.000000,23.47656,81.05469,1.000000,151.1000,2.290000
43186.32612853,1.000000,23.47656,80.56641,1.000000,145.7000,4.190000
43186.32624445,1.000000,23.47656,80.56641,1.000000,75.60000,2.290000
43186.32636037,1.000000,23.47656,81.05469,1.000000,131.7000,1.490000
43186.32647628,1.000000,23.47656,81.05469,1.000000,161.0000,3.310000
43186.32659220,1.000000,23.47656,80.56641,1.000000,160.3000,2.740000
43186.32670812,1.000000,23.47656,81.05469,1.000000,147.5000,3.810000
43186.32682403,1.000000,23.47656,80.56641,1.000000,135.0000,4.260000
43186.32693995,1.000000,23.47656,80.56641,1.000000,151.0000,2.910000
43186.32705587,1.000000,22.98828,80.56641,1.000000,151.6000,2.640000
43186.32717178,1.000000,23.47656,80.07813,1.000000,139.0000,2.430000
43186.32728770,1.000000,23.47656,80.56641,1.000000,126.0000,1.690000
43186.32740362,1.000000,23.47656,80.56641,1.000000,136.3000,2.210000
43186.32751953,1.000000,23.47656,81.05469,1.000000,140.0000,3.350000
43186.32763545,1.000000,23.47656,81.05469,1.000000,110.8000,2.790000
43186.32775137,1.000000,23.47656,80.56641,1.000000,124.3000,2.720000
43186.32786728,1.000000,23.47656,80.56641,1.000000,142.0000,3.130000
43186.32798320,1.000000,23.47656,80.07813,1.000000,143.3000,1.180000
43186.32809912,1.000000,23.47656,80.56641,1.000000,145.1000,0.7400000
43186.32821484,1.000000,23.47656,80.56641,1.000000,101.7000,2.740000
43186.32833076,1.000000,23.47656,80.56641,1.000000,135.8000,3.800000
43186.32844667,1.000000,23.47656,80.56641,1.000000,134.4000,4.250000
43186.32856259,1.000000,23.47656,81.05469,1.000000,124.2000,3.450000
43186.32867851,1.000000,23.47656,80.56641,1.000000,157.0000,2.880000
43186.32879442,1.000000,23.47656,80.56641,1.000000,139.0000,1.610000
43186.32891034,1.000000,23.47656,80.56641,1.000000,130.0000,1.740000
43186.32902626,1.000000,23.47656,80.56641,1.000000,116.3000,1.940000
43186.32914217,1.000000,23.47656,80.56641,1.000000,94.90000,0.6400000
43186.32925809,1.000000,23.47656,81.05469,1.000000,102.7000,2.940000
43186.32937401,1.000000,23.47656,80.56641,1.000000,73.80000,0.9500000
43186.32949028,1.000000,23.47656,80.56641,1.000000,100.3000,1.650000
43186.32960620,1.000000,23.47656,80.56641,1.000000,181.2000,0.3800000
43186.32972212,1.000000,22.98828,81.05469,1.000000,132.6000,3.600000
43186.32983803,1.000000,23.47656,80.56641,1.000000,118.3000,2.610000
43186.32995395,1.000000,23.47656,79.58984,1.000000,119.7000,5.060000
43186.33006987,1.000000,23.47656,80.07813,1.000000,136.3000,4.500000
43186.33018578,1.000000,23.96484,80.56641,1.000000,122.4000,4.200000
43186.33030170,1.000000,23.47656,80.07813,1.000000,118.7000,3.380000
43186.33041762,1.000000,23.47656,80.07813,1.000000,136.3000,3.250000
43186.33053353,1.000000,23.47656,80.56641,1.000000,128.5000,2.560000
43186.33064945,1.000000,23.47656,80.56641,1.000000,140.8000,3.090000
43186.33076537,1.000000,23.47656,80.56641,1.000000,128.8000,5.140000
43186.33088128,1.000000,23.47656,80.07813,1.000000,133.0000,5.240000
43186.33099720,1.000000,23.47656,80.07813,1.000000,106.2000,5.240000
43186.33111312,1.000000,23.47656,80.07813,1.000000,117.6000,4.530000
43186.33122903,1.000000,23.47656,80.07813,1.000000,76.50000,1.030000
43186.33134495,1.000000,22.98828,81.05469,1.000000,104.5000,2.290000
43186.33146087,1.000000,23.96484,81.05469,1.000000,137.1000,4.600000
43186.33157678,1.000000,23.47656,80.56641,1.000000,133.6000,4.460000
43186.33169270,1.000000,23.47656,80.56641,1.000000,139.3000,4.290000
43186.33180862,1.000000,23.47656,80.56641,1.000000,135.1000,3.440000
43186.33192453,1.000000,22.98828,81.05469,1.000000,140.6000,3.040000
43186.33204045,1.000000,23.47656,81.05469,1.000000,175.4000,4.820000
43186.33215637,1.000000,22.98828,80.56641,1.000000,165.9000,5.490000
43186.33227228,1.000000,22.98828,81.05469,1.000000,180.1000,4.150000
43186.33238820,1.000000,22.98828,81.05469,1.000000,161.3000,3.880000
43186.33250412,1.000000,23.47656,80.56641,1.000000,169.7000,2.160000
43186.33262003,1.000000,22.98828,81.05469,1.000000,131.6000,2.740000
43186.33273595,1.000000,23.47656,81.05469,1.000000,123.6000,3.560000
43186.33285187,1.000000,22.98828,81.05469,1.000000,145.2000,3.690000
43186.33296778,1.000000,23.47656,81.54297,1.000000,110.5000,3.300000
43186.33308370,1.000000,23.96484,81.05469,1.000000,108.7000,3.280000
43186.33319962,1.000000,22.98828,81.54297,1.000000,142.3000,1.640000
43186.33331553,1.000000,23.96484,81.54297,1.000000,124.5000,1.840000
43186.33343145,1.000000,23.47656,81.05469,1.000000,123.6000,1.860000
43186.33354737,1.000000,23.47656,81.05469,1.000000,125.6000,2.020000
43186.33366328,1.000000,23.47656,81.05469,1.000000,116.0000,2.430000
43186.33377920,1.000000,22.98828,81.05469,1.000000,109.5000,3.620000
43186.33389512,1.000000,23.47656,81.05469,1.000000,110.4000,2.600000
43186.33401103,1.000000,22.98828,81.05469,1.000000,72.20000,1.900000
43186.33412695,1.000000,23.47656,81.05469,1.000000,110.4000,2.750000
43186.33424287,1.000000,23.47656,80.56641,1.000000,122.0000,3.170000
43186.33435878,1.000000,23.47656,81.05469,1.000000,114.8000,1.650000
43186.33447470,1.000000,23.47656,80.07813,1.000000,140.6000,2.090000
43186.33459062,1.000000,22.98828,81.05469,1.000000,106.3000,2.820000
43186.33470653,1.000000,23.47656,80.56641,1.000000,141.4000,3.340000
43186.33482245,1.000000,23.47656,81.05469,1.000000,122.7000,3.260000
43186.33493837,1.000000,23.96484,80.56641,1.000000,141.6000,0.9800000
43186.33505428,1.000000,23.47656,80.56641,1.000000,155.0000,1.460000
43186.33517056,1.000000,23.96484,80.07813,1.000000,143.6000,3.160000
43186.33528648,1.000000,23.47656,80.07813,1.000000,158.2000,3.540000
43186.33540240,1.000000,23.96484,80.07813,1.000000,135.9000,4.600000
43186.33551831,1.000000,23.47656,80.07813,1.000000,151.0000,2.930000
43186.33563423,1.000000,23.96484,80.07813,1.000000,151.6000,3.290000
43186.33575015,1.000000,23.47656,79.58984,1.000000,127.7000,2.710000
43186.33586606,1.000000,23.47656,80.07813,1.000000,142.7000,2.020000
43186.33598198,1.000000,23.47656,80.07813,1.000000,107.3000,0.9600000
43186.33609790,1.000000,23.47656,80.07813,1.000000,106.4000,2.970000
43186.33621381,1.000000,23.47656,80.07813,1.000000,137.2000,2.620000
43186.33632973,1.000000,23.47656,80.07813,1.000000,145.1000,2.580000
43186.33644565,1.000000,23.96484,79.58984,1.000000,145.8000,1.380000
43186.33656156,1.000000,23.47656,79.58984,1.000000,108.6000,3.860000
43186.33667748,1.000000,23.96484,79.58984,1.000000,125.1000,5.130000
43186.33679340,1.000000,23.47656,78.61328,1.000000,140.9000,4.840000
43186.33690931,1.000000,23.47656,78.61328,1.000000,163.0000,2.590000
43186.33702523,1.000000,23.96484,79.10156,1.000000,125.2000,3.010000
43186.33714133,1.000000,23.47656,79.58984,1.000000,145.9000,3.240000
43186.33725724,1.000000,23.96484,79.58984,1.000000,142.7000,3.170000
43186.33737316,1.000000,23.47656,79.58984,1.000000,146.5000,3.660000
43186.33748908,1.000000,23.47656,80.07813,1.000000,146.6000,3.730000
43186.33760499,1.000000,23.47656,79.58984,1.000000,113.9000,3.100000
43186.33772091,1.000000,23.47656,79.58984,1.000000,128.2000,2.380000
43186.33783683,1.000000,23.96484,79.58984,1.000000,137.1000,4.020000
43186.33795274,1.000000,23.96484,79.58984,1.000000,148.0000,2.660000
43186.33806866,1.000000,23.47656,80.07813,1.000000,68.40000,1.210000
43186.33818458,1.000000,23.47656,80.07813,1.000000,107.5000,1.890000
43186.33830049,1.000000,23.47656,79.58984,1.000000,136.9000,3.670000
43186.33841641,1.000000,23.47656,80.56641,1.000000,149.7000,2.210000
43186.33853233,1.000000,23.96484,79.58984,1.000000,164.4000,2.170000
43186.33864824,1.000000,23.96484,79.58984,1.000000,192.8000,1.730000
43186.33876416,1.000000,23.47656,79.10156,1.000000,126.2000,2.100000
43186.33888008,1.000000,23.96484,79.10156,1.000000,139.5000,2.470000
43186.33899557,1.000000,23.96484,79.10156,1.000000,153.6000,2.210000
43186.33911148,1.000000,23.47656,79.10156,1.000000,147.2000,1.930000
43186.33922740,1.000000,23.47656,79.58984,1.000000,154.7000,2.020000
43186.33934332,1.000000,23.47656,79.58984,1.000000,150.8000,3.790000
43186.33945923,1.000000,22.98828,79.58984,1.000000,152.9000,3.500000
43186.33957515,1.000000,23.96484,79.58984,1.000000,158.1000,3.200000
43186.33969107,1.000000,23.47656,79.10156,1.000000,142.7000,3.540000
43186.33980698,1.000000,23.47656,79.10156,1.000000,136.3000,2.280000
43186.33992290,1.000000,23.47656,79.58984,1.000000,150.3000,1.430000
43186.34003882,1.000000,23.47656,79.58984,1.000000,64.60000,1.290000
43186.34015473,1.000000,23.47656,80.07813,1.000000,93.00000,1.670000
43186.34027065,1.000000,23.47656,80.07813,1.000000,66.20000,1.950000
43186.34038657,1.000000,23.47656,80.07813,1.000000,71.40000,0
43186.34050248,1.000000,23.96484,79.58984,1.000000,116.9000,1.920000
43186.34061840,1.000000,23.96484,80.07813,1.000000,123.0000,2.000000
43186.34073432,1.000000,23.47656,80.07813,1.000000,99.90000,3.670000
43186.34085023,1.000000,23.96484,79.58984,1.000000,106.1000,3.490000
43186.34096615,1.000000,23.96484,79.58984,1.000000,103.8000,2.520000
43186.34108207,1.000000,23.96484,79.10156,1.000000,127.0000,1.970000
43186.34119798,1.000000,23.47656,79.10156,1.000000,133.1000,2.010000
43186.34131390,1.000000,23.47656,79.58984,1.000000,137.1000,2.940000
43186.34142982,1.000000,23.96484,79.10156,1.000000,145.9000,2.540000
43186.34154573,1.000000,23.47656,79.10156,1.000000,146.9000,1.970000
43186.34166165,1.000000,23.47656,79.10156,1.000000,165.1000,3.200000
43186.34177811,1.000000,23.96484,79.10156,1.000000,154.2000,1.760000
43186.34189403,1.000000,23.47656,79.58984,1.000000,203.5000,2.310000
43186.34200994,1.000000,23.96484,79.10156,1.000000,186.2000,3.580000
43186.34212586,1.000000,23.96484,78.61328,1.000000,112.9000,5.820000
43186.34224178,1.000000,23.47656,79.58984,1.000000,150.0000,3.910000
43186.34235769,1.000000,23.47656,78.61328,1.000000,137.3000,3.180000
43186.34247361,1.000000,23.96484,78.61328,1.000000,166.0000,3.070000
43186.34258953,1.000000,23.47656,78.61328,1.000000,146.4000,3.990000
43186.34270544,1.000000,23.47656,79.10156,1.000000,127.5000,2.370000
43186.34282136,1.000000,23.96484,79.10156,1.000000,114.8000,3.310000
43186.34293728,1.000000,23.47656,79.10156,1.000000,102.8000,2.290000
43186.34305319,1.000000,23.96484,79.10156,1.000000,145.9000,2.260000
43186.34316911,1.000000,23.47656,78.61328,1.000000,131.3000,1.830000
43186.34328503,1.000000,23.47656,79.10156,1.000000,167.3000,1.310000
43186.34340094,1.000000,24.45313,79.10156,1.000000,151.7000,3.550000
43186.34351686,1.000000,23.47656,79.10156,1.000000,145.5000,2.600000
43186.34363278,1.000000,23.96484,79.10156,1.000000,152.0000,3.040000
43186.34374869,1.000000,23.47656,78.61328,1.000000,148.4000,2.720000
43186.34386461,1.000000,23.47656,79.10156,1.000000,157.1000,2.800000
43186.34398053,1.000000,23.47656,79.10156,1.000000,162.6000,2.520000
43186.34409644,1.000000,23.96484,79.10156,1.000000,122.3000,2.890000
43186.34421236,1.000000,23.47656,79.10156,1.000000,114.0000,1.750000
43186.34432828,1.000000,23.47656,79.58984,1.000000,135.6000,2.620000
43186.34444419,1.000000,23.47656,80.07813,1.000000,138.3000,2.210000
43186.34456011,1.000000,23.96484,79.58984,1.000000,144.9000,2.310000
43186.34467603,1.000000,23.47656,79.58984,1.000000,91.70000,2.810000
43186.34479194,1.000000,23.47656,79.58984,1.000000,134.1000,2.830000
43186.34490786,1.000000,23.47656,79.10156,1.000000,93.00000,1.400000
43186.34502378,1.000000,23.96484,79.10156,1.000000,137.8000,0.5900000
43186.34513969,1.000000,23.47656,79.58984,1.000000,137.1000,2.340000
43186.34525561,1.000000,23.96484,79.58984,1.000000,135.1000,2.460000
43186.34537153,1.000000,23.47656,79.10156,1.000000,131.6000,3.080000
43186.34548744,1.000000,23.47656,78.61328,1.000000,148.0000,1.970000
43186.34560336,1.000000,23.47656,79.10156,1.000000,148.4000,1.760000
43186.34571928,1.000000,23.96484,79.10156,1.000000,148.9000,1.190000
43186.34583519,1.000000,23.47656,79.58984,1.000000,164.5000,2.020000
43186.34595111,1.000000,23.47656,79.58984,1.000000,148.1000,2.740000
43186.34606703,1.000000,23.47656,79.58984,1.000000,145.7000,5.040000
43186.34618294,1.000000,23.47656,78.61328,1.000000,143.0000,5.840000
43186.34629886,1.000000,23.47656,78.61328,1.000000,135.8000,2.940000
43186.34641478,1.000000,23.47656,78.61328,1.000000,111.5000,2.600000
43186.34653087,1.000000,23.96484,79.10156,1.000000,135.4000,3.220000
43186.34664679,1.000000,23.96484,79.10156,1.000000,95.80000,2.900000
43186.34676271,1.000000,23.96484,79.10156,1.000000,133.3000,1.360000
43186.34687862,1.000000,23.96484,79.10156,1.000000,122.2000,2.830000
43186.34699472,1.000000,23.47656,78.61328,1.000000,129.8000,5.730000
43186.34711064,1.000000,23.47656,78.12500,1.000000,113.0000,3.300000
43186.34722655,1.000000,23.47656,77.63672,1.000000,115.7000,5.950000
43186.34734247,1.000000,23.96484,78.61328,1.000000,136.1000,7.550000
43186.34745839,1.000000,23.47656,78.61328,1.000000,140.5000,6.970000
43186.34757430,1.000000,23.47656,77.63672,1.000000,161.9000,4.900000
43186.34769022,1.000000,23.47656,78.12500,1.000000,119.4000,5.200000
43186.34780614,1.000000,23.96484,78.12500,1.000000,128.5000,5.770000
43186.34792205,1.000000,23.96484,78.12500,1.000000,140.9000,6.220000
43186.34803797,1.000000,23.47656,77.63672,1.000000,133.6000,6.380000
43186.34815389,1.000000,23.47656,78.12500,1.000000,155.0000,6.950000
43186.34826980,1.000000,23.47656,78.12500,1.000000,147.5000,6.560000
43186.34838572,1.000000,23.47656,78.12500,1.000000,161.3000,5.900000
43186.34850164,1.000000,23.47656,78.12500,1.000000,155.0000,5.140000
43186.34861755,1.000000,23.96484,78.61328,1.000000,169.7000,5.610000
43186.34873347,1.000000,23.47656,78.61328,1.000000,170.0000,4.420000
43186.34884939,1.000000,23.96484,78.61328,1.000000,158.1000,3.360000
43186.34896530,1.000000,23.47656,79.10156,1.000000,137.7000,4.800000
43186.34908122,1.000000,23.47656,78.61328,1.000000,166.6000,3.190000
43186.34919714,1.000000,23.96484,78.61328,1.000000,161.3000,2.170000
43186.34931305,1.000000,23.96484,78.61328,1.000000,155.5000,3.270000
43186.34942897,1.000000,23.47656,78.61328,1.000000,145.3000,5.240000
43186.34954480,1.000000,23.47656,78.61328,1.000000,135.0000,4.580000
