TheTime,HNET_CBH_HMP60_Flag,HNET_CBH_O3_O3conc_ppbv_conv,HNET_CBH_O3_Flag,HNET_CBH_HMP60_Temp_C,HNET_CBH_HMP60_RH_pct,HNET_CBH_RMY_Flag,HNET_CBH_RMY_WD_deg,HNET_CBH_RMY_WS_ms
42841.01540741,1.000000,19.94750,1.000000,22.50000,89.84375,1.000000,120.2000,1.050000
42841.01552748,1.000000,19.98790,1.000000,22.50000,89.84375,1.000000,131.1000,1.170000
42841.01564556,1.000000,19.69500,1.000000,22.01172,89.35547,1.000000,140.1000,1.350000
42841.01576166,1.000000,19.87680,1.000000,22.50000,89.35547,1.000000,119.8000,1.820000
42841.01587776,1.000000,19.08900,1.000000,22.01172,89.84375,1.000000,136.5000,1.360000
42841.01599675,1.000000,19.89700,1.000000,22.50000,89.84375,1.000000,123.0000,0.7500000
42841.01611284,1.000000,20.37170,1.000000,22.50000,89.35547,1.000000,103.9000,0.8300000
42841.01622876,1.000000,20.09900,1.000000,22.01172,89.35547,1.000000,123.6000,1.620000
42841.01634486,1.000000,20.07880,1.000000,22.50000,89.84375,1.000000,122.8000,1.810000
42841.01646222,1.000000,19.48290,1.000000,22.01172,90.33203,1.000000,130.8000,1.530000
42841.01657831,1.000000,19.14960,1.000000,22.50000,90.33203,1.000000,131.5000,1.910000
42841.01669477,1.000000,20.40200,1.000000,22.50000,89.84375,1.000000,123.6000,1.150000
42841.01681087,1.000000,19.98790,1.000000,22.50000,89.84375,1.000000,121.6000,1.140000
42841.01692697,1.000000,20.05860,1.000000,22.50000,89.84375,1.000000,129.1000,1.680000
42841.01704288,1.000000,20.01820,1.000000,22.01172,89.84375,1.000000,132.6000,1.250000
42841.01715880,1.000000,20.26060,1.000000,22.01172,90.33203,1.000000,139.6000,1.440000
42841.01727472,1.000000,20.80600,1.000000,22.50000,89.84375,1.000000,159.5000,0.9300000
42841.01739154,1.000000,19.51320,1.000000,22.01172,89.84375,1.000000,153.6000,0.9400000
42841.01750763,1.000000,19.19000,1.000000,22.50000,89.84375,1.000000,134.1000,0.6700000
42841.01762373,1.000000,20.26060,1.000000,22.50000,90.33203,1.000000,129.8000,1.080000
42841.01773969,1.000000,19.89700,1.000000,22.01172,90.33203,1.000000,123.6000,1.280000
42841.01785560,1.000000,19.24050,1.000000,22.01172,90.33203,1.000000,163.2000,1.250000
42841.01797152,1.000000,18.96780,1.000000,22.50000,90.33203,1.000000,125.4000,1.680000
42841.01808762,1.000000,19.98790,1.000000,22.01172,89.84375,1.000000,155.2000,1.230000
42841.01820372,1.000000,20.39190,1.000000,22.50000,89.84375,1.000000,125.6000,1.310000
42841.01831981,1.000000,19.82630,1.000000,22.50000,90.33203,1.000000,123.3000,1.210000
42841.01843591,1.000000,19.59400,1.000000,22.50000,89.84375,1.000000,144.1000,1.350000
42841.01855201,1.000000,20.26060,1.000000,22.50000,89.84375,1.000000,120.0000,0.7900000
42841.01866810,1.000000,19.62430,1.000000,22.01172,89.84375,1.000000,136.7000,1.250000
42841.01878420,1.000000,19.60410,1.000000,22.01172,89.84375,1.000000,157.7000,0.9200000
42841.01890337,1.000000,19.69500,1.000000,22.01172,90.33203,1.000000,151.2000,1.580000
42841.01902127,1.000000,19.89700,1.000000,22.01172,90.33203,1.000000,141.0000,1.640000
42841.01913737,1.000000,20.57370,1.000000,22.01172,89.35547,1.000000,133.9000,1.560000
42841.01925347,1.000000,20.99790,1.000000,22.50000,89.84375,1.000000,152.9000,1.200000
42841.01936956,1.000000,21.17970,1.000000,22.50000,90.33203,1.000000,138.7000,1.420000
42841.01948548,1.000000,19.94750,1.000000,22.01172,90.33203,1.000000,158.5000,1.100000
42841.01960158,1.000000,19.75560,1.000000,22.01172,90.33203,1.000000,145.8000,1.480000
42841.01972183,1.000000,20.51310,1.000000,22.50000,90.33203,1.000000,132.1000,1.220000
42841.01983810,1.000000,21.18980,1.000000,22.01172,90.33203,1.000000,129.0000,1.720000
42841.01995601,1.000000,20.26060,1.000000,22.50000,90.33203,1.000000,159.3000,1.150000
42841.02007192,1.000000,20.76560,1.000000,22.50000,89.84375,1.000000,144.9000,1.060000
42841.02019109,1.000000,21.63420,1.000000,22.01172,90.33203,1.000000,115.4000,0.5500000
42841.02030701,1.000000,20.09900,1.000000,22.01172,90.33203,1.000000,142.7000,0.5100000
42841.02042310,1.000000,20.03840,1.000000,22.50000,90.33203,1.000000,128.4000,0.8000000
42841.02053920,1.000000,20.44240,1.000000,22.50000,90.33203,1.000000,120.4000,1.330000
42841.02065530,1.000000,20.24040,1.000000,22.50000,89.84375,1.000000,137.8000,1.220000
42841.02077176,1.000000,21.04840,1.000000,22.50000,89.35547,1.000000,133.2000,1.110000
42841.02088785,1.000000,20.98780,1.000000,22.01172,89.35547,1.000000,130.4000,0.8900000
42841.02100413,1.000000,20.66460,1.000000,22.50000,90.33203,1.000000,124.9000,1.080000
42841.02112005,1.000000,21.04840,1.000000,22.50000,90.33203,1.000000,140.3000,0.8900000
42841.02123597,1.000000,20.90700,1.000000,22.98828,89.84375,1.000000,132.1000,1.030000
42841.02135188,1.000000,20.44240,1.000000,22.50000,89.84375,1.000000,112.0000,1.480000
42841.02147177,1.000000,20.93730,1.000000,22.50000,89.84375,1.000000,165.3000,0.9200000
42841.02158949,1.000000,20.95750,1.000000,22.50000,90.33203,1.000000,136.5000,1.580000
42841.02170559,1.000000,21.46250,1.000000,22.01172,90.33203,1.000000,139.7000,1.290000
42841.02182313,1.000000,21.44230,1.000000,22.01172,90.33203,1.000000,131.3000,0.7900000
42841.02193941,1.000000,22.20990,1.000000,22.50000,89.84375,1.000000,136.5000,1.270000
42841.02205551,1.000000,21.68470,1.000000,22.01172,89.84375,1.000000,122.3000,1.620000
42841.02217160,1.000000,21.77560,1.000000,22.50000,90.33203,1.000000,125.7000,1.760000
42841.02228770,1.000000,20.62420,1.000000,22.50000,90.33203,1.000000,116.9000,0.9000000
42841.02240398,1.000000,19.76570,1.000000,22.50000,90.33203,1.000000,144.5000,0.6400000
42841.02252008,1.000000,20.73530,1.000000,22.01172,89.84375,1.000000,147.0000,1.660000
42841.02263617,1.000000,21.63420,1.000000,22.01172,90.33203,1.000000,92.50000,1.290000
42841.02275209,1.000000,21.75540,1.000000,22.50000,90.33203,1.000000,148.2000,1.540000
42841.02286819,1.000000,21.35140,1.000000,22.01172,90.33203,1.000000,140.6000,1.860000
42841.02298447,1.000000,20.64440,1.000000,22.50000,89.84375,1.000000,146.0000,1.760000
42841.02310038,1.000000,21.32110,1.000000,22.01172,90.33203,1.000000,136.7000,1.680000
42841.02321630,1.000000,21.80590,1.000000,22.98828,89.84375,1.000000,122.3000,1.530000
42841.02333222,1.000000,22.11900,1.000000,22.50000,90.33203,1.000000,155.2000,1.130000
42841.02344849,1.000000,20.95750,1.000000,22.50000,90.33203,1.000000,132.5000,1.650000
42841.02356441,1.000000,20.59390,1.000000,22.50000,89.84375,1.000000,139.9000,0.9500000
42841.02368033,1.000000,21.40190,1.000000,22.01172,90.33203,1.000000,133.7000,0.9800000
42841.02379642,1.000000,20.85650,1.000000,22.50000,90.33203,1.000000,148.2000,1.170000
42841.02391234,1.000000,21.00800,1.000000,22.50000,89.84375,1.000000,161.5000,1.000000
42841.02402826,1.000000,20.42220,1.000000,22.50000,89.84375,1.000000,150.8000,1.650000
42841.02414562,1.000000,20.89690,1.000000,22.50000,90.33203,1.000000,134.8000,1.290000
42841.02426478,1.000000,21.07870,1.000000,22.50000,89.84375,1.000000,134.1000,1.600000
42841.02438070,1.000000,20.60400,1.000000,22.01172,90.33203,1.000000,140.5000,1.500000
42841.02449662,1.000000,21.18980,1.000000,22.01172,89.84375,1.000000,135.9000,1.370000
42841.02461253,1.000000,20.71510,1.000000,22.98828,89.84375,1.000000,145.9000,1.280000
42841.02472863,1.000000,20.98780,1.000000,22.50000,90.33203,1.000000,122.8000,1.400000
42841.02484455,1.000000,22.27050,1.000000,22.50000,89.84375,1.000000,151.1000,1.150000
42841.02496083,1.000000,21.68470,1.000000,22.50000,89.84375,1.000000,155.2000,0.8900000
42841.02507710,1.000000,20.62420,1.000000,22.50000,89.84375,1.000000,150.5000,1.020000
42841.02519320,1.000000,21.16960,1.000000,22.50000,90.33203,1.000000,128.2000,1.060000
42841.02530930,1.000000,21.46250,1.000000,22.50000,89.84375,1.000000,143.2000,1.500000
42841.02542522,1.000000,21.32110,1.000000,22.50000,89.84375,1.000000,123.6000,1.790000
42841.02554113,1.000000,21.12920,1.000000,22.01172,90.33203,1.000000,131.5000,2.080000
42841.02565759,1.000000,22.07860,1.000000,22.50000,90.33203,1.000000,123.6000,1.960000
42841.02577730,1.000000,21.51300,1.000000,22.98828,89.35547,1.000000,116.2000,1.730000
42841.02589340,1.000000,21.86650,1.000000,22.01172,89.84375,1.000000,123.8000,1.770000
42841.02600949,1.000000,20.94740,1.000000,22.50000,90.33203,1.000000,96.80000,1.490000
42841.02612830,1.000000,21.53320,1.000000,22.50000,90.33203,1.000000,147.0000,1.090000
42841.02624440,1.000000,22.50280,1.000000,22.50000,89.84375,1.000000,137.5000,1.620000
42841.02636049,1.000000,20.73530,1.000000,22.98828,89.84375,1.000000,130.4000,1.720000
42841.02647659,1.000000,21.35140,1.000000,22.98828,90.33203,1.000000,137.1000,1.310000
42841.02659287,1.000000,21.44230,1.000000,22.50000,89.84375,1.000000,141.2000,1.070000
42841.02670897,1.000000,21.77560,1.000000,22.50000,90.33203,1.000000,139.2000,1.180000
42841.02682506,1.000000,22.00790,1.000000,22.50000,90.33203,1.000000,130.3000,1.560000
42841.02694116,1.000000,22.16950,1.000000,22.98828,89.84375,1.000000,141.4000,0.7400000
42841.02705726,1.000000,21.07870,1.000000,22.50000,90.33203,1.000000,115.9000,1.270000
42841.02717498,1.000000,20.13940,1.000000,22.50000,89.84375,1.000000,145.0000,1.460000
42841.02729090,1.000000,19.91720,1.000000,22.50000,89.84375,1.000000,137.3000,1.380000
42841.02740699,1.000000,20.49290,1.000000,22.50000,90.33203,1.000000,142.2000,1.900000
42841.02752291,1.000000,21.79580,1.000000,22.50000,89.84375,1.000000,132.1000,1.490000
42841.02763901,1.000000,21.95740,1.000000,22.50000,89.84375,1.000000,103.9000,1.250000
42841.02775492,1.000000,22.63410,1.000000,22.50000,89.84375,1.000000,119.7000,1.030000
42841.02787084,1.000000,22.03820,1.000000,22.01172,90.33203,1.000000,147.0000,1.020000
42841.02798694,1.000000,20.40200,1.000000,22.50000,89.84375,1.000000,130.3000,1.490000
42841.02810303,1.000000,19.56370,1.000000,22.50000,90.33203,1.000000,99.30000,1.030000
42841.02822166,1.000000,21.82610,1.000000,22.50000,89.84375,1.000000,115.1000,1.270000
42841.02833938,1.000000,22.26040,1.000000,22.50000,89.84375,1.000000,130.1000,1.040000
42841.02845620,1.000000,21.94730,1.000000,22.50000,89.84375,1.000000,123.3000,1.020000
42841.02857230,1.000000,21.51300,1.000000,22.50000,89.84375,1.000000,120.2000,1.010000
42841.02868799,1.000000,20.00810,1.000000,22.01172,89.84375,1.000000,116.9000,0.8000000
42841.02880409,1.000000,20.45250,1.000000,22.50000,89.84375,1.000000,106.9000,0.6100000
42841.02892361,1.000000,20.12930,1.000000,22.98828,89.84375,1.000000,126.9000,0.4700000
42841.02904007,1.000000,21.42210,1.000000,22.50000,90.33203,1.000000,69.50000,0.3500000
42841.02915617,1.000000,21.09890,1.000000,22.98828,89.84375,1.000000,93.50000,0.5200000
42841.02927227,1.000000,21.21000,1.000000,22.50000,89.84375,1.000000,137.5000,0.5700000
42841.02938836,1.000000,19.62430,1.000000,22.50000,90.33203,1.000000,113.8000,0.4900000
42841.02950428,1.000000,18.33150,1.000000,22.98828,89.35547,1.000000,84.90000,0.3600000
42841.02962074,1.000000,19.28090,1.000000,22.98828,89.84375,1.000000,129.2000,1.040000
42841.02973702,1.000000,19.94750,1.000000,22.98828,89.84375,1.000000,124.7000,1.230000
42841.02985311,1.000000,19.85660,1.000000,22.50000,90.33203,1.000000,132.1000,0.8700000
42841.02997156,1.000000,19.25060,1.000000,22.50000,89.84375,1.000000,103.0000,0.6700000
42841.03009091,1.000000,19.87680,1.000000,22.01172,89.84375,1.000000,93.00000,0.7300000
42841.03020700,1.000000,19.68490,1.000000,22.98828,89.84375,1.000000,83.80000,0.4900000
42841.03032472,1.000000,19.16980,1.000000,22.50000,90.33203,1.000000,77.50000,0.5400000
42841.03044299,1.000000,17.97800,1.000000,22.50000,89.84375,1.000000,140.5000,1.300000
42841.03055909,1.000000,18.15980,1.000000,22.50000,89.35547,1.000000,124.9000,1.140000
42841.03067500,1.000000,18.58400,1.000000,22.50000,89.84375,1.000000,123.9000,1.150000
42841.03079471,1.000000,18.49310,1.000000,22.50000,89.84375,1.000000,119.8000,1.120000
42841.03091081,1.000000,18.20020,1.000000,22.01172,89.84375,1.000000,123.7000,1.980000
42841.03102672,1.000000,19.45260,1.000000,22.50000,89.84375,1.000000,117.1000,1.110000
42841.03114282,1.000000,20.54340,1.000000,22.98828,89.84375,1.000000,96.70000,0.6100000
42841.03126217,1.000000,18.84660,1.000000,22.50000,89.84375,1.000000,113.7000,0.4600000
42841.03137971,1.000000,21.28070,1.000000,22.01172,89.84375,1.000000,118.3000,0.7500000
42841.03149761,1.000000,20.62420,1.000000,22.50000,89.84375,1.000000,100.4000,0.7500000
42841.03161552,1.000000,19.81620,1.000000,22.50000,89.84375,1.000000,126.6000,1.130000
42841.03173504,1.000000,18.06890,1.000000,22.50000,89.84375,1.000000,135.3000,1.150000
42841.03185114,1.000000,18.56380,1.000000,22.50000,89.84375,1.000000,117.7000,1.430000
42841.03196724,1.000000,18.94760,1.000000,22.50000,89.84375,1.000000,118.1000,1.510000
42841.03208316,1.000000,18.99810,1.000000,22.50000,90.33203,1.000000,123.6000,1.510000
42841.03220016,1.000000,18.52340,1.000000,22.50000,90.33203,1.000000,104.8000,0.9600000
42841.03231625,1.000000,20.20000,1.000000,22.50000,90.33203,1.000000,103.9000,0.8800000
42841.03243235,1.000000,20.03840,1.000000,22.50000,89.84375,1.000000,120.7000,1.840000
42841.03254845,1.000000,19.23040,1.000000,22.98828,89.84375,1.000000,87.80000,1.090000
42841.03266617,1.000000,20.29090,1.000000,22.50000,90.33203,1.000000,75.70000,1.270000
42841.03278407,1.000000,21.40190,1.000000,22.50000,90.33203,1.000000,53.00000,0.3000000
42841.03290017,1.000000,19.49300,1.000000,22.50000,89.84375,1.000000,100.3000,0.3600000
42841.03301627,1.000000,19.52330,1.000000,22.50000,89.35547,1.000000,147.5000,0.4600000
